query_video_path,edit_text,target_video_path,top1,top2,top3
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_26_35.mp4,Use the other hand and operate the cellphone.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_186_195.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_186_195.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_186_195.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_86-654_94-654.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_186_195.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_86-654_94-654.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_84-488_92-488.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_186_195.mp4,Adjust it with the other hand.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_26_35.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_359-188_365-654.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_359-188_365-654.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_360-188_365-654.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_359-188_365-654.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/95aa4159-3ad7-46f3-ad1e-c85e6b64659c/95aa4159-3ad7-46f3-ad1e-c85e6b64659c_360-188_365-654.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2453_2462.mp4,Carry the sack away.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2484_2493.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2443-587_2451-587.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2443-587_2451-587.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2490-254_2498-254.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2443-587_2451-587.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2490-254_2498-254.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2476-154_2484-154.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2484_2493.mp4,Pack the corn instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2453_2462.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2453-288_2461-288.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2453-288_2461-288.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2463-354_2471-354.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2453-288_2461-288.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2463-354_2471-354.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3/eafc77b4-8b79-47f6-b3ab-bae2fb7703c3_2453_2462.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_405_414.mp4,Pick up the can instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_367_376.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_382-954_390-954.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_382-954_390-954.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_386-621_394-621.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_382-954_390-954.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_386-621_394-621.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_308-088_316-088.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_463_472.mp4,Pick up the can instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_367_376.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_308-088_316-088.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_308-088_316-088.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_382-954_390-954.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_308-088_316-088.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_382-954_390-954.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_386-621_394-621.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_367_376.mp4,No action required.,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_367_376.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_405_414.mp4",/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_308-088_316-088.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_308-088_316-088.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_346-488_354-488.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_308-088_316-088.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_346-488_354-488.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a54b4d01-0962-4e75-be97-a9f50edb43a9/a54b4d01-0962-4e75-be97-a9f50edb43a9_382-954_390-954.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_767_776.mp4,Hold it in hands instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_0_6.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_868-854_876-854.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_868-854_876-854.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_882-354_890-354.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_868-854_876-854.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_882-354_890-354.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_0_6.mp4,Adjust it on the lap.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_767_776.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_827-554_835-554.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_827-554_835-554.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_1009-354_1017-354.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_827-554_835-554.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_1009-354_1017-354.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d78e3794-6f26-4e01-a2ce-08696774c056/d78e3794-6f26-4e01-a2ce-08696774c056_868-854_876-854.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1188_1197.mp4,Adjust the yarn.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013_1022.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1033-233_1041-233.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1033-233_1041-233.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1165_1174.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1033-233_1041-233.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1165_1174.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_907-533_915-533.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013_1022.mp4,Wrap it around the finger.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1165_1174.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1165_1174.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1165_1174.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_907-533_915-533.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1165_1174.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_907-533_915-533.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013-367_1021-367.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013_1022.mp4,Remove the hook.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1122_1131.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013-367_1021-367.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013-367_1021-367.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1064-367_1072-367.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013-367_1021-367.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1064-367_1072-367.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013_1022.mp4,Inspect the pattern.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1188_1197.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1194-5_1202-5.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1194-5_1202-5.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1188_1197.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1194-5_1202-5.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1188_1197.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1033-233_1041-233.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1122_1131.mp4,Adjust it with the finger.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013_1022.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013-367_1021-367.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013-367_1021-367.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013_1022.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013-367_1021-367.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1013_1022.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/dc030d61-5866-4285-934f-b0144346e067/dc030d61-5866-4285-934f-b0144346e067_1064-367_1072-367.mp4"
